dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,31.282508,7.167486,38.601613,8.050333,-5.560259,-10.794871,1.429498
0.020000,31.304499,7.324840,38.760496,7.944171,-5.308137,12.606096,1.434366
0.020000,31.325444,7.480135,38.917197,7.835027,-5.457203,-7.453266,1.439076
0.020000,31.345393,7.633395,39.071749,7.727646,-5.369028,4.408722,1.443635
0.020000,31.364389,7.784633,39.224176,7.621329,-5.315846,2.659102,1.448051
0.020000,31.382469,7.933824,39.374458,7.514100,-5.361433,-2.279359,1.452327
0.020000,31.399671,8.080950,39.522587,7.406452,-5.382409,-1.048796,1.456469
0.020000,31.416036,8.226040,39.668596,7.300464,-5.299394,4.150756,1.460482
0.020000,31.431598,8.369086,39.812487,7.194537,-5.296384,0.150483,1.464371
0.020000,31.446391,8.510087,39.954262,7.088721,-5.290758,0.281316,1.468141
0.020000,31.460448,8.649039,40.093923,6.983070,-5.282586,0.408625,1.471795
0.020000,31.473801,8.785942,40.231476,6.877631,-5.271940,0.532270,1.475338
0.020000,31.486479,8.920797,40.366925,6.772453,-5.258897,0.652137,1.478774
0.020000,31.498511,9.053604,40.500276,6.667582,-5.243535,0.768135,1.482106
0.020000,31.509926,9.184368,40.631538,6.563064,-5.225931,0.880192,1.485337
0.020000,31.520748,9.313079,40.760703,6.458258,-5.240278,-0.717374,1.488472
0.020000,31.531003,9.439716,40.887754,6.352542,-5.285828,-2.277466,1.491512
0.020000,31.540717,9.564315,41.012731,6.248880,-5.183105,5.136158,1.494462
0.020000,31.549915,9.686885,41.135646,6.145737,-5.157114,1.299536,1.497324
0.020000,31.558615,9.807381,41.256455,6.040482,-5.262746,-5.281613,1.500101
0.020000,31.566842,9.925829,41.375189,5.936682,-5.190026,3.635987,1.502795
0.020000,31.574619,10.042259,41.491878,5.834468,-5.110706,3.966006,1.505410
0.020000,31.581959,10.156592,41.606447,5.728408,-5.302990,-9.614212,1.507946
0.020000,31.588890,10.268929,41.718997,5.627536,-5.043584,12.970334,1.510407
0.020000,31.595423,10.379165,41.829426,5.521442,-5.304733,-13.057471,1.512794
0.020000,31.601582,10.487403,41.937839,5.420661,-5.039019,13.285687,1.515111
0.020000,31.607379,10.593553,42.044147,5.315401,-5.262982,-11.198118,1.517358
0.020000,31.612835,10.697679,42.148417,5.213468,-5.096699,8.314153,1.519537
0.020000,31.617965,10.799775,42.250641,5.111224,-5.112152,-0.772639,1.521652
0.020000,31.622781,10.899788,42.350770,5.006457,-5.238363,-6.310554,1.523702
0.020000,31.627301,10.997779,42.448866,4.904767,-5.084502,7.693034,1.525690
0.020000,31.631540,11.093743,42.544923,4.802854,-5.095655,-0.557652,1.527617
0.020000,31.635509,11.187646,42.638910,4.699362,-5.174588,-3.946663,1.529485
0.020000,31.639222,11.279496,42.730835,4.596242,-5.156036,0.927623,1.531295
0.020000,31.642693,11.369313,42.820719,4.494207,-5.101711,2.716261,1.533049
0.020000,31.645933,11.457095,42.908561,4.392076,-5.106561,-0.242524,1.534748
0.020000,31.648955,11.542839,42.994358,4.289878,-5.109903,-0.167076,1.536394
0.020000,31.651769,11.626545,43.078111,4.187643,-5.111759,-0.092836,1.537986
0.020000,31.654386,11.708211,43.159819,4.085400,-5.112156,-0.019827,1.539527
0.020000,31.656817,11.787837,43.239483,3.983177,-5.111117,0.051929,1.541018
0.020000,31.659072,11.865424,43.317103,3.881004,-5.108669,0.122416,1.542460
0.020000,31.661161,11.940974,43.392681,3.778907,-5.104837,0.191615,1.543853
0.020000,31.663093,12.014487,43.466219,3.676914,-5.099646,0.259514,1.545198
0.020000,31.664876,12.085965,43.537720,3.575052,-5.093124,0.326101,1.546498
0.020000,31.666520,12.155413,43.607187,3.473346,-5.085297,0.391365,1.547751
0.020000,31.668034,12.222832,43.674624,3.371822,-5.076191,0.455299,1.548961
0.020000,31.669424,12.288228,43.740034,3.270506,-5.065833,0.517897,1.550126
0.020000,31.670697,12.351562,43.803381,3.167377,-5.156419,-4.529285,1.551248
0.020000,31.671863,12.412863,43.864693,3.065589,-5.089419,3.349967,1.552327
0.020000,31.672927,12.472148,43.923987,2.964703,-5.044276,2.257179,1.553365
0.020000,31.673897,12.529422,43.981269,2.864122,-5.029043,0.761660,1.554362
0.020000,31.674778,12.584619,44.036474,2.760222,-5.195041,-8.299911,1.555318
0.020000,31.675577,12.637806,44.089666,2.659631,-5.029548,8.274642,1.556234
0.020000,31.676300,12.688993,44.140858,2.559584,-5.002327,1.361072,1.557112
0.020000,31.676951,12.738109,44.189979,2.456064,-5.176002,-8.683782,1.557950
0.020000,31.677538,12.785290,44.237164,2.359204,-4.842989,16.650655,1.558751
0.020000,31.678066,12.830510,44.282387,2.261175,-4.901450,-2.923041,1.559516
0.020000,31.678539,12.873846,44.325725,2.166912,-4.713162,9.414415,1.560246
