dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,20.131049,9.174196,26.407092,4.406303,-5.344054,0.005977,1.496533
0.020000,20.137274,9.259952,26.493074,4.299087,-5.360760,-0.835336,1.500136
0.020000,20.143048,9.343609,26.576929,4.192787,-5.315007,2.287654,1.503606
0.020000,20.148399,9.425167,26.658663,4.086671,-5.305801,0.460339,1.506949
0.020000,20.153351,9.504628,26.738278,3.980785,-5.294333,0.573352,1.510168
0.020000,20.157926,9.581986,26.815771,3.874634,-5.307534,-0.660027,1.513265
0.020000,20.162148,9.657244,26.891148,3.768830,-5.290175,0.867929,1.516246
0.020000,20.166038,9.730413,26.964419,3.663587,-5.262196,1.398983,1.519112
0.020000,20.169617,9.801497,27.035594,3.558745,-5.242084,1.005575,1.521868
0.020000,20.172903,9.870481,27.104656,3.453067,-5.283874,-2.089494,1.524516
0.020000,20.175916,9.937376,27.171619,3.348177,-5.244537,1.966858,1.527059
0.020000,20.178673,10.002192,27.236493,3.243706,-5.223535,1.050116,1.529500
0.020000,20.181191,10.064911,27.299263,3.138498,-5.260373,-1.841901,1.531840
0.020000,20.183487,10.125553,27.359948,3.034243,-5.212770,2.380154,1.534084
0.020000,20.185575,10.184116,27.418549,2.930027,-5.210826,0.097174,1.536232
0.020000,20.187469,10.240584,27.475049,2.824994,-5.251622,-2.039789,1.538287
0.020000,20.189184,10.294982,27.529473,2.721234,-5.187994,3.181393,1.540252
0.020000,20.190734,10.347306,27.581821,2.617368,-5.193334,-0.267002,1.542127
0.020000,20.192130,10.397567,27.632101,2.514012,-5.167770,1.278221,1.543916
0.020000,20.193386,10.445790,27.680341,2.411989,-5.101143,3.331309,1.545620
0.020000,20.194513,10.492032,27.726596,2.312759,-4.961534,6.980485,1.547244
0.020000,20.195522,10.536333,27.770908,2.215625,-4.856670,5.243164,1.548790
0.020000,20.196424,10.578736,27.813321,2.120619,-4.750308,5.318133,1.550261
0.020000,20.197228,10.619283,27.853876,2.027768,-4.642569,5.386950,1.551660
0.020000,20.197944,10.658013,27.892613,1.936843,-4.546215,4.817693,1.552988
0.020000,20.198579,10.694962,27.929567,1.847725,-4.455919,4.514788,1.554249
0.020000,20.199140,10.730183,27.964793,1.761254,-4.323537,6.619097,1.555446
0.020000,20.199636,10.763720,27.998333,1.677031,-4.211161,5.618800,1.556579
0.020000,20.200072,10.795618,28.030235,1.595072,-4.097976,5.659272,1.557653
0.020000,20.200455,10.825895,28.060513,1.513939,-4.056603,2.068635,1.558668
0.020000,20.200790,10.854613,28.089234,1.436032,-3.895372,8.061550,1.559626
0.020000,20.201081,10.881826,28.116448,1.360690,-3.767117,6.412740,1.560531
0.020000,20.201334,10.907533,28.142156,1.285422,-3.763389,0.186413,1.561383
0.020000,20.201553,10.931824,28.166448,1.214588,-3.541714,11.083752,1.562185
0.020000,20.201742,10.954702,28.189327,1.143966,-3.531067,0.532359,1.562939
0.020000,20.201903,10.976242,28.210868,1.077034,-3.346629,9.221877,1.563646
0.020000,20.202041,10.996452,28.231079,1.010526,-3.325390,1.061953,1.564307
0.020000,20.202158,11.015412,28.250039,0.948000,-3.126283,9.955346,1.564926
0.020000,20.202257,11.033119,28.267745,0.885340,-3.133022,-0.336949,1.565503
0.020000,20.202340,11.049650,28.284277,0.826568,-2.938605,9.720859,1.566040
0.020000,20.202409,11.065039,28.299667,0.769492,-2.853777,4.241399,1.566539
0.020000,20.202467,11.079307,28.313934,0.713365,-2.806358,2.370976,1.567001
0.020000,20.202514,11.092520,28.327148,0.660687,-2.633916,8.622094,1.567427
0.020000,20.202553,11.104719,28.339347,0.609963,-2.536161,4.887731,1.567821
0.020000,20.202584,11.115921,28.350549,0.560108,-2.492762,2.169982,1.568181
0.020000,20.202609,11.126185,28.360812,0.513163,-2.347256,7.275300,1.568511
0.020000,20.202629,11.135554,28.370182,0.468489,-2.233722,5.676660,1.568812
0.020000,20.202645,11.144071,28.378698,0.425810,-2.133916,4.990295,1.569085
0.020000,20.202657,11.151773,28.386401,0.385137,-2.033655,5.013055,1.569332
0.020000,20.202667,11.158687,28.393315,0.345686,-1.972564,3.054543,1.569553
0.020000,20.202674,11.164869,28.399496,0.309075,-1.830566,7.099924,1.569751
0.020000,20.202679,11.170360,28.404987,0.274549,-1.726293,5.213654,1.569927
0.020000,20.202683,11.175201,28.409828,0.242052,-1.624860,5.071655,1.570081
0.020000,20.202686,11.179432,28.414060,0.211588,-1.523164,5.084814,1.570216
0.020000,20.202687,11.183096,28.417723,0.183164,-1.421236,5.096373,1.570333
0.020000,20.202689,11.186231,28.420859,0.156781,-1.319107,5.106436,1.570433
0.020000,20.202690,11.188880,28.423508,0.132445,-1.216805,5.115104,1.570517
0.020000,20.202690,11.191083,28.425711,0.110158,-1.114356,5.122481,1.570588
0.020000,20.202690,11.192882,28.427509,0.089923,-1.011782,5.128669,1.570645
0.020000,20.202691,11.194317,28.428944,0.071740,-0.909107,5.133773,1.570691
0.020000,20.202691,11.195429,28.430056,0.055613,-0.806349,5.137897,1.570726
0.020000,20.202691,11.196260,28.430887,0.041543,-0.703526,5.141145,1.570752
0.020000,20.202691,11.196850,28.431478,0.029530,-0.600654,5.143622,1.570771
0.020000,20.202691,11.197242,28.431869,0.019575,-0.497745,5.145433,1.570784
0.020000,20.202691,11.197475,28.432103,0.011679,-0.394811,5.146683,1.570791
0.020000,20.202691,11.197592,28.432220,0.005841,-0.291862,5.147477,1.570795
0.020000,20.202691,11.197633,28.432261,0.002063,-0.188903,5.147920,1.570796
0.020000,20.202691,11.197640,28.432268,0.000345,-0.085941,5.148118,1.570796
0.020000,20.202691,11.197640,28.432268,0.000000,-0.017230,3.435564,1.570796
