dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,19.118931,10.983986,26.542539,1.006246,-3.210581,4.964610,1.563646
0.020000,19.119064,11.003480,26.562041,0.944020,-3.111289,4.964610,1.564307
0.020000,19.119177,11.021769,26.580320,0.883780,-3.011997,4.964610,1.564926
0.020000,19.119272,11.038851,26.597413,0.825526,-2.912704,4.964610,1.565503
0.020000,19.119352,11.054801,26.613360,0.769258,-2.813412,4.964610,1.566040
0.020000,19.119419,11.069650,26.628203,0.714976,-2.714120,4.964610,1.566539
0.020000,19.119475,11.083417,26.641979,0.662679,-2.614828,4.964610,1.567001
0.020000,19.119520,11.096169,26.654730,0.612368,-2.515536,4.964610,1.567427
0.020000,19.119558,11.107942,26.666494,0.564044,-2.416243,4.964610,1.567821
0.020000,19.119588,11.118753,26.677311,0.517705,-2.316951,4.964610,1.568181
0.020000,19.119612,11.128659,26.687222,0.473351,-2.217659,4.964610,1.568511
0.020000,19.119631,11.137703,26.696265,0.430984,-2.118367,4.964610,1.568812
0.020000,19.119647,11.145924,26.704481,0.390603,-2.019075,4.964610,1.569085
0.020000,19.119658,11.153359,26.711909,0.352207,-1.919782,4.964610,1.569332
0.020000,19.119668,11.160033,26.718589,0.315797,-1.820490,4.964610,1.569553
0.020000,19.119674,11.166001,26.724561,0.281373,-1.721198,4.964610,1.569751
0.020000,19.119679,11.171302,26.729864,0.248935,-1.621906,4.964610,1.569927
0.020000,19.119683,11.175975,26.734538,0.218483,-1.522614,4.964610,1.570081
0.020000,19.119686,11.180061,26.738623,0.190016,-1.423321,4.964610,1.570216
0.020000,19.119688,11.183597,26.742159,0.163536,-1.324029,4.964610,1.570333
0.020000,19.119689,11.186625,26.745185,0.139041,-1.224737,4.964610,1.570433
0.020000,19.119690,11.189182,26.747740,0.116532,-1.125445,4.964610,1.570517
0.020000,19.119690,11.191309,26.749866,0.096009,-1.026153,4.964610,1.570588
0.020000,19.119691,11.193046,26.751601,0.077472,-0.926860,4.964610,1.570645
0.020000,19.119691,11.194431,26.752984,0.060921,-0.827568,4.964610,1.570691
0.020000,19.119691,11.195505,26.754057,0.046355,-0.728276,4.964610,1.570726
0.020000,19.119691,11.196307,26.754858,0.033775,-0.628984,4.964610,1.570752
0.020000,19.119691,11.196878,26.755428,0.023181,-0.529692,4.964610,1.570771
0.020000,19.119691,11.197256,26.755806,0.014574,-0.430399,4.964610,1.570784
0.020000,19.119691,11.197481,26.756031,0.007951,-0.331107,4.964610,1.570791
0.020000,19.119691,11.197594,26.756144,0.003315,-0.231815,4.964610,1.570795
0.020000,19.119691,11.197634,26.756183,0.000665,-0.132523,4.964610,1.570796
0.020000,19.119691,11.197640,26.756190,0.000000,-0.033230,4.964610,1.570796
0.020000,19.119691,11.197640,26.756190,0.000000,0.000000,1.661524,1.570796
