dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,30.430878,9.276808,39.057529,6.337879,-4.970300,-0.000000,1.485337
0.020000,30.441416,9.402136,39.183292,6.238473,-4.970300,-0.000000,1.488472
0.020000,30.451405,9.525490,39.307068,6.139067,-4.970300,0.000000,1.491512
0.020000,30.460871,9.646905,39.428855,6.039661,-4.970300,-0.000000,1.494462
0.020000,30.469837,9.766384,39.548654,5.940255,-4.970300,0.000000,1.497324
0.020000,30.478321,9.883880,39.666465,5.840849,-4.970300,0.000000,1.500101
0.020000,30.486345,9.999418,39.782288,5.741443,-4.970300,-0.000000,1.502795
0.020000,30.493933,10.113023,39.896123,5.642037,-4.970300,0.000000,1.505410
0.020000,30.501098,10.224615,40.007969,5.542631,-4.970300,-0.000000,1.507946
0.020000,30.507864,10.334291,40.117828,5.443225,-4.970300,0.000000,1.510407
0.020000,30.514244,10.441946,40.225698,5.343819,-4.970300,-0.000000,1.512794
0.020000,30.520261,10.547679,40.331581,5.244413,-4.970300,0.000000,1.515111
0.020000,30.525925,10.651399,40.435475,5.145007,-4.970300,0.000000,1.517358
0.020000,30.531258,10.753168,40.537381,5.045601,-4.970300,0.000000,1.519537
0.020000,30.536272,10.852977,40.637299,4.946195,-4.970300,0.000000,1.521652
0.020000,30.540981,10.950773,40.735229,4.846789,-4.970300,0.000000,1.523702
0.020000,30.545403,11.046613,40.831170,4.747383,-4.970300,-0.000000,1.525690
0.020000,30.549549,11.140491,40.925124,4.647977,-4.970300,0.000000,1.527617
0.020000,30.553433,11.232373,41.017089,4.548571,-4.970300,-0.000000,1.529485
0.020000,30.557067,11.322264,41.107067,4.449165,-4.970300,0.000000,1.531295
0.020000,30.560464,11.410183,41.195056,4.349759,-4.970300,-0.000000,1.533049
0.020000,30.563637,11.496126,41.281057,4.250353,-4.970300,0.000000,1.534748
0.020000,30.566596,11.580090,41.365070,4.150947,-4.970300,0.000000,1.536394
0.020000,30.569352,11.662072,41.447095,4.051541,-4.970300,-0.000000,1.537986
0.020000,30.571916,11.742070,41.527132,3.952135,-4.970300,0.000000,1.539527
0.020000,30.574297,11.820082,41.605180,3.852729,-4.970300,-0.000000,1.541018
0.020000,30.576507,11.896109,41.681241,3.753323,-4.970300,0.000000,1.542460
0.020000,30.578554,11.970150,41.755313,3.653917,-4.970300,0.000000,1.543853
0.020000,30.580447,12.042206,41.827398,3.554511,-4.970300,-0.000000,1.545198
0.020000,30.582196,12.112278,41.897494,3.455105,-4.970300,-0.000000,1.546498
0.020000,30.583808,12.180368,41.965602,3.355699,-4.970300,-0.000000,1.547751
0.020000,30.585292,12.246479,42.031722,3.256293,-4.970300,0.000000,1.548961
0.020000,30.586655,12.310612,42.095853,3.156887,-4.970300,0.000000,1.550126
0.020000,30.587904,12.372732,42.157997,3.057481,-4.970300,-0.000000,1.551248
0.020000,30.589047,12.432864,42.218153,2.958075,-4.970300,-0.000000,1.552327
0.020000,30.590092,12.491025,42.276320,2.858669,-4.970300,-0.000000,1.553365
0.020000,30.591043,12.547219,42.332499,2.759263,-4.970300,0.000000,1.554362
0.020000,30.591907,12.601382,42.386691,2.659857,-4.970300,-0.000000,1.555318
0.020000,30.592691,12.653576,42.438894,2.560450,-4.970300,0.000000,1.556234
0.020000,30.593401,12.703812,42.489109,2.461044,-4.970300,-0.000000,1.557112
0.020000,30.594040,12.752022,42.537350,2.363115,-4.896492,3.690429,1.557950
0.020000,30.594617,12.798334,42.583653,2.267173,-4.797086,4.970300,1.558751
0.020000,30.595135,12.842726,42.628057,2.173219,-4.697680,4.970300,1.559516
0.020000,30.595599,12.885271,42.670602,2.081254,-4.598274,4.970300,1.560246
0.020000,30.596014,12.925993,42.711327,1.991277,-4.498868,4.970300,1.560942
0.020000,30.596385,12.964940,42.750273,1.903287,-4.399462,4.970300,1.561605
0.020000,30.596715,13.002138,42.787478,1.817286,-4.300056,4.970300,1.562236
0.020000,30.597009,13.037657,42.822984,1.733273,-4.200650,4.970300,1.562836
0.020000,30.597268,13.071483,42.856829,1.651248,-4.101244,4.970300,1.563406
0.020000,30.597498,13.103729,42.889054,1.571212,-4.001838,4.970300,1.563948
0.020000,30.597700,13.134354,42.919698,1.493163,-3.902432,4.970300,1.564461
0.020000,30.597877,13.163455,42.948800,1.417102,-3.803026,4.970300,1.564946
0.020000,30.598033,13.191083,42.976402,1.343030,-3.703620,4.970300,1.565406
0.020000,30.598168,13.217196,43.002541,1.270946,-3.604214,4.970300,1.565840
0.020000,30.598285,13.241911,43.027259,1.200850,-3.504808,4.970300,1.566250
0.020000,30.598387,13.265265,43.050595,1.132742,-3.405402,4.970300,1.566636
